,paper_id,img_name
12301,2105.05827,Figure2.png
12302,2108.08807,images_compare_compare_ours.pdf
12303,2112.08851,plots_imgs_illustrations_CIFAR-10H_cifar-10H_maximum_top3_prob.pdf
12304,2112.08851,plots_imgs_illustrations_CIFAR-10H_cifar-10H_maximum_top1_prob.pdf
12305,2112.08851,plots_imgs_illustrations_CIFAR-10H_cifar-10H_maximum_top2_prob.pdf
12306,2201.08158,figure_twindom_fig2.pdf
12307,2201.08158,figure_all_recon_fig.pdf
12308,2201.08158,figure_hangzhou_fig.pdf
12309,2102.12781,imgs_app_viz.pdf
12310,2102.12781,imgs_image8.pdf
12311,1505.06973,data-final_images_SE296028-05lifted_20_multicut_KLAGG2graphs.pdf
12312,1505.06973,data-final_images_SE220003-05lifted_20_multicut_KLAGG2graphs.pdf
12313,1505.06973,data-final_images_SE226033-05lifted_20_multicut_KLAGG2graphs.pdf
12314,2101.03749,identity_loss.pdf
12315,2101.03749,resultx41.pdf
12316,2101.03749,resultx161.pdf
12317,2101.03749,result2.pdf
12318,2112.06569,figs_onelineAPI_cola_3.pdf
12319,2112.06569,figs_onelineAPI_cola_3_0.pdf
12320,2112.06569,figs_onelineAPI_cola_4.pdf
12321,2112.06569,figs_onelineAPI_cola_0.pdf
12322,2112.06569,figs_onelineAPI_cola_4_0.pdf
12323,1809.07586,figs_sample_ijbc.pdf
12324,1802.08077,compare.pdf
12325,2111.11133,figures_f_more_captions.pdf
12326,2111.11133,figures_f_more_images.pdf
12327,2111.11133,figures_f_out_domain.pdf
12328,2111.11133,figures_transfer.pdf
12329,2111.11133,figures_f_image_cap_example.pdf
12330,2111.11133,figures_f_augvae_example.pdf
12331,2111.11133,figures_f_zero_shot.pdf
12332,1704.03669,fig2.pdf
12333,1704.03669,field129.pdf
12334,1710.01244,f7b.png
12335,1710.01244,f8.png
12336,1810.02338,fig_supFig_run_example_1.pdf
12337,1810.02338,fig_supFig_run_example_2.pdf
12338,1810.02338,fig_supFig_real_images.pdf
12339,1810.02338,fig_supFig_run_example_3.pdf
12340,1810.02338,fig_res_mc.pdf
12341,1706.03227,Figure1.png
12342,1706.03227,Figure6.png
12343,1706.03227,Figure7.png
12344,1904.03845,dataset.pdf
12345,1701.06264,lsgan_noBN.png
12346,1701.06264,LSGAN_Tensorflow_F3_105_64.png
12347,1805.11393,fig3.pdf
12348,2106.04144,figures_ash_intro_v9-eps-converted-to.pdf
12349,2106.04144,figures_qualitative_synthia_comparison-eps-converted-to.pdf
12350,2004.09681,6827-location.pdf
12351,2004.09681,6827-compare.pdf
12352,2004.09681,6827-visual.pdf
12353,2112.12349,constrain-b.pdf
12354,2112.12349,problems.pdf
12355,2112.12349,comparison-iccv.pdf
12356,2112.12349,nih-vis.pdf
12357,2112.12349,teaser.pdf
12358,2112.12349,sr.pdf
12359,1911.08995,fig90000000244.png
12360,1911.08995,0000000120.png
12361,1911.08995,fig60000000160.png
12362,1911.08995,flip_image_un_flip_model0000000159.png
12363,1911.08995,gt0000001509.png
12364,1911.08995,gt0000001533.png
12365,1705.04281,Figures_fresnel.pdf
12366,2011.02751,figures_qualitative_qual2.pdf
12367,2011.02751,figures_qualitative_qual2-eps-converted-to.pdf
12368,2011.02751,figures_intro_demonstration-eps-converted-to.pdf
12369,2011.02751,figures_intro_demonstration.pdf
12370,2106.00376,attach_segmentation7.pdf
12371,2202.07503,offline_results-cropped.pdf
12372,2202.07503,offline_results_more-cropped.pdf
12373,2202.07503,offline_results2-cropped.pdf
12374,1502.05082,figures_pertubations.pdf
12375,1502.05082,figures_002222_jpeg.pdf
12376,1904.03468,images_Comp1_v1.pdf
12377,2108.06432,Images_uniform.pdf
12378,2108.06432,Images_proposal_iteration_example.pdf
12379,2108.06432,Images_EotA_RGB.pdf
12380,2108.06432,Images_EotA_Gn.pdf
12381,2008.05642,KristenAndSara_1280x720_60_240_enhanced.png
12382,2008.05642,BQSquare_416x240_60_184_vvc.png
12383,2008.05642,KristenAndSara_1280x720_60_240_VVC.png
12384,2008.05642,KristenAndSara_1280x720_60_240_gnd.png
12385,2008.05642,BQSquare_416x240_60_184_gnd.png
12386,2008.05642,BQSquare_416x240_60_184_enhanced.png
12387,1710.07735,annotationdist.png
12388,1608.06713,images_NBI_magnification-crop.pdf
12389,1608.06713,images_NBI_magnification.pdf
12390,2005.02545,qual1_att.png
12391,1910.09976,vessels_zoomed_scene011.png
12392,1910.09976,vessels_testing_positive_zoomed_learned_weights.png
12393,1910.09976,vessels_training_positive_zoomed_learned_weights.png
12394,1902.08785,figures_S4_S4_ALL.pdf
12395,2105.06188,fig2a-eps-converted-to.pdf
12396,2105.06188,fig2b-eps-converted-to.pdf
12397,2103.16605,figs_augment_samples.pdf
12398,2103.16605,figs_main_page.pdf
12399,2103.16605,figs_canonical_casia_2.pdf
12400,1905.05241,tikz-generated_deep-neural-networks-marine-debris-detection-oneside-figure122.pdf
12401,2111.04911,images_cbam-full-aug_improvements.pdf
12402,2111.04911,images_cbam-full-aug-anchors_improvements.pdf
12403,2111.04911,images_qual_invivo_unlabelled.pdf
12404,2111.04911,images_attmaps2.pdf
12405,2111.04911,images_full-config.pdf
12406,2111.04911,images_mosaic-images.pdf
12407,2111.04911,images_dataset.pdf
12408,2111.04911,images_ChallengingFrames.pdf
12409,2111.04911,images_baseline-cbam-full_improvements.pdf
12410,2111.04911,images_qual.pdf
12411,2111.04911,images_proposed_model_challenging_imgs.pdf
12412,2003.11647,figures_grouping.pdf
12413,2003.11647,figures_click.pdf
12414,2003.11647,figures_gradcam.pdf
12415,2003.11647,figures_broden_qualitative_small.pdf
12416,2112.13085,slidingwindows.pdf
12417,1908.00672,Figures_mattes_intro.pdf
12418,1908.00672,Figures_alphamatting.pdf
12419,1908.00672,Figures_indices_visualization.pdf
12420,1908.00672,Figures_composed_1k.pdf
12421,2107.04388,lc_preds.png
12422,1702.06408,adni_confmat.png
12423,1605.02178,figures_Yang_M26.pdf
12424,1605.02178,figures_Dur_M26.pdf
12425,1605.02178,figures_Tl_M26.pdf
12426,1605.02178,figures_Exact_M26.pdf
12427,1605.02178,figures_Ch_M26.pdf
12428,1605.02178,figures_Tl_new.pdf
12429,1901.01641,training_data.pdf
12430,1901.01641,bear.pdf
12431,1901.01641,figure5.pdf
12432,1901.01641,figure3.pdf
12433,1901.01641,figure4.pdf
12434,1901.01641,figure2.pdf
12435,1809.00241,opening.png
12436,1809.00241,action_cnn.png
12437,1801.06797,Places_depth_ft_local.png
12438,1801.06797,Places_depth_local.png
12439,2006.16829,SupplementaryMaterial_Fig_RealWorld_INPUT_chengde_skyless.pdf
12440,2006.16829,SupplementaryMaterial_Fig_RealWorld_DIP_chengde_skyless.pdf
12441,2006.16829,Fig_Fig.pdf
12442,2006.16829,SupplementaryMaterial_Fig_RealWorld_DCP_ deprecated_example-04-haze.pdf
12443,2006.16829,SupplementaryMaterial_Fig_RealWorld_MSCNN_Dehazing_example-04-haze.pdf
12444,2006.16829,SupplementaryMaterial_Fig_RealWorld_DCP_ deprecated_shanxiang.pdf
12445,2006.16829,SupplementaryMaterial_Fig_RealWorld_DCP_ deprecated_hewu.pdf
12446,2006.16829,SupplementaryMaterial_Fig_RealWorld_DehazeNet_example-04-haze.pdf
12447,2006.16829,Fig_Transfer_i2i_1423_1423_gt.pdf
12448,2006.16829,SupplementaryMaterial_Fig_RealWorld_DehazeNet_chengde_skyless.pdf
12449,2006.16829,Fig_Fig.pdf
12450,1903.09766,figs_ablation.pdf
12451,1903.09766,figs_fig1a.pdf
12452,1903.09766,figs_bad.pdf
12453,1903.09766,figs_per.pdf
12454,1903.09766,figs_qual.pdf
12455,1903.09766,figs_unpaired_data2.pdf
12456,1903.09766,figs_col2.pdf
12457,1903.09766,figs_comp25.pdf
12458,1903.09766,figs_paired_data2.pdf
12459,1903.09766,figs_con.pdf
12460,1903.09766,figs_fig1b.pdf
12461,2105.10005,Fig_ICIP_Fig3.pdf
12462,2105.10005,Fig_ICIP_Fig1b.pdf
12463,2105.10005,Fig_ICIP_Fig1.pdf
12464,1908.08216,actnet_parallelbars.pdf
12465,1908.08216,Abstract_fig_v2.pdf
12466,1908.08216,actnet_violin.pdf
12467,2007.01947,figs_framework.pdf
12468,2007.01947,figs_qual.pdf
12469,2007.01947,figs_overview.pdf
12470,2103.14146,Fig13_0.png
12471,2103.14146,figure7.pdf
12472,2103.14146,figure1.pdf
12473,2103.14146,Fig16_0.png
12474,2103.14146,figure5.pdf
12475,2103.14146,Fig14_0.png
12476,1711.07837,2012.pdf
12477,1711.07837,2015.pdf
12478,2003.03836,eccv2020kit_Figures_Figure1.pdf
12479,2003.03836,Figure1.pdf
12480,2003.03836,Figure2.pdf
12481,2003.03836,Figure4.pdf
12482,2003.03836,eccv2020kit_Figures_Figure4.pdf
12483,1912.04461,fig5-b.pdf
12484,2202.12076,figure_cyclic.pdf
12485,2202.12076,figure_fig_3.pdf
12486,2202.12076,figure_fig_2.pdf
12487,2202.12076,figure_appear.pdf
12488,2202.12076,figure_select2.pdf
12489,2202.12076,figure_fig_1.pdf
12490,2202.12076,figure_comparefig.pdf
12491,2202.12076,figure_select.pdf
12492,2202.12076,figure_multiple2single.pdf
12493,2010.02824,dis_gen_.pdf
12494,2010.02824,figs_vatex_qual_.pdf
12495,2010.02824,figs_vtt_qual_.pdf
12496,2010.02824,figs_act_qual_.pdf
12497,2010.02824,figs_t2i_visualization.pdf
12498,1706.04954,image4.pdf
12499,1707.05574,figs_example.pdf
12500,2109.14982,meshes.png
12501,2008.06254,figures_figure6.pdf
12502,2008.06254,figures_figure1.pdf
12503,2008.06254,figures_figure2.pdf
12504,1704.02446,model_all_results.pdf
12505,2201.03050,fig_result1-eps-converted-to.pdf
12506,2201.03050,fig_result2-eps-converted-to.pdf
12507,2201.03050,fig_result3-eps-converted-to.pdf
12508,2106.03683,comp.png
12509,1909.05983,teaser3.pdf
12510,1909.05983,mask4.pdf
12511,1909.05983,sota7.pdf
12512,1909.05983,dataset3.pdf
12513,1909.05983,comp-non-dnn2.pdf
12514,1909.05983,ablation-mask.pdf
12515,1909.05983,ablation-feature-extractor.pdf
12516,2104.01517,img_results_flow_scales.pdf
12517,2104.01517,img_results_flow_scales2.pdf
12518,2104.01517,img_results_flow.pdf
12519,2104.01517,img_results_vimeo.pdf
12520,2104.01517,img_results_vimeo3050.pdf
12521,2104.01517,img_results_coarse-to-fine.pdf
12522,2104.01517,img_results_vimeo660.pdf
12523,2104.01517,img_results_middle.pdf
12524,2104.01517,img_results_vimeo177.pdf
12525,2007.05655,neurips20_pull_fig.pdf
12526,1906.00884,fig_mpv2.pdf
12527,1906.00884,fig_bra1.pdf
12528,1906.00884,fashion_editing (arvix)_fig_input.pdf
12529,1906.00884,fashion_editing (arvix)_fig_deep-fashion1.pdf
12530,1906.00884,fig_fig5_vs.pdf
12531,1906.00884,fashion_editing (arvix)_fig_mpv2.pdf
12532,1906.00884,fashion_editing (arvix)_fig_fig5_vs3.pdf
12533,1906.00884,fashion_editing (arvix)_fig_fig6_vs.pdf
12534,1906.00884,fashion_editing (arvix)_fig_bra1.pdf
12535,1906.00884,fig_deep-fashion1.pdf
12536,1906.00884,fig_fig6_vs.pdf
12537,1906.00884,fig_mpv3.pdf
12538,1906.00884,fashion_editing (arvix)_fig_fig5_vs.pdf
12539,1906.00884,fashion_editing (arvix)_fig_fig1_2.pdf
12540,1906.00884,fig_fig1_2.pdf
12541,1906.00884,fashion_editing (arvix)_fig_mpv3.pdf
12542,1906.00884,fig_bra3.pdf
12543,1906.00884,fashion_editing (arvix)_fig_bra3.pdf
12544,1906.00884,fig_fig5_vs3.pdf
12545,1906.00884,fashion_editing (arvix)_fig_visual1.pdf
12546,1906.00884,fashion_editing (arvix)_fig_deep-fashion3.pdf
12547,1906.00884,fig_fig3_1.pdf
12548,1906.00884,fig_visual1.pdf
12549,1906.00884,fig_bra2.pdf
12550,1906.00884,fig_deep-fashion3.pdf
12551,1906.00884,fashion_editing (arvix)_fig_bra2.pdf
12552,1906.00884,fig_input.pdf
12553,1906.00884,fashion_editing (arvix)_fig_fig3_1.pdf
12554,2010.04002,figs_supmat_sampling_supmat_watch_lookup.pdf
12555,2010.04002,figs_learning_framework_enhanced.pdf
12556,1611.02261,figures_caption_samples2.pdf
12557,1611.02261,figures_caption_samples1.pdf
12558,2110.13972,Scenarios_L.png
12559,2110.13972,carsMethod.png
12560,2110.13972,figure1.png
12561,2110.13972,figure1_L.png
12562,1706.00631,figures_CACD_Result.pdf
12563,2103.04523,Images_sup_hsc_1.pdf
12564,2103.04523,Images_scm_ilsvrc.pdf
12565,2103.04523,Images_hsc_intro_3.pdf
12566,2103.04523,Images_scm_pro_map.pdf
12567,2103.04523,Images_sup_res_2.pdf
12568,2103.04523,Images_hsc_intro_2.pdf
12569,2103.04523,Images_scm_pro_img.pdf
12570,2103.04523,Images_sup_res_1.pdf
12571,2103.04523,Images_sup_hsc_3.pdf
12572,2103.04523,Images_hsc_intro_1.pdf
12573,2103.04523,Images_sup_res_0.pdf
12574,2103.04523,Images_scm_pro_cam.pdf
12575,2103.04523,Images_multi-instances.pdf
12576,2103.04523,Images_scm_cub.pdf
12577,2103.04523,Images_hsc_intro_0.pdf
12578,1502.00192,figures_highlight.pdf
12579,1902.00378,Image_to_Image_Retrieval.pdf
12580,1902.00378,Text_to_image_nn.pdf
12581,2106.05266,imgs_vis_pseudo.pdf
12582,2106.05266,imgs_attention_map.pdf
12583,2106.05266,imgs_pseudo-label-selection2.pdf
12584,2106.05266,imgs_ho-teaser.pdf
12585,2106.05266,imgs_vis_freihand.pdf
12586,2106.05266,imgs_vis_fpha.pdf
12587,2106.05266,imgs_vis_generalization.pdf
12588,2106.05266,imgs_vis_main.pdf
12589,2108.03555,assets_tumorinfil.pdf
12590,2108.03555,assets_panel.pdf
12591,2108.03555,assets_margin.pdf
12592,2104.11008,saras.pdf
12593,2104.11008,anomaly.pdf
12594,1612.01082,img_obj_reg_box_9895_objbox.pdf
12595,1612.01082,img_box_comparison_mcgrpn_137297_mcg.pdf
12596,1612.01082,img_obj_reg_box_9895_regbox.pdf
12597,1612.01082,img_box_comparison_mcgrpn_15270_mcg.pdf
12598,1612.01082,img_403_top.pdf
12599,1612.01082,img_obj_reg_box_80448_regbox.pdf
12600,1612.01082,img_obj_reg_box_80448_objbox.pdf
12601,1612.01082,img_box_comparison_mcgrpn_97379_mcg.pdf
12602,1612.01082,img_box_comparison_mcgrpn_137297_rpn.pdf
12603,1612.01082,img_box_comparison_mcgrpn_15270_rpn.pdf
12604,1704.02431,motivation3.pdf
12605,1704.02431,motivation_new.pdf
12606,2008.06223,pic_image_illustration.pdf
12607,2111.12991,msr_spn-eps-converted-to.png
12608,2111.12991,msr_exmp-eps-converted-to.png
12609,2107.06808,PIC_exrain100h.pdf
12610,2107.06808,PIC_lhtowangreal131.pdf
12611,2107.06808,PIC_exrealwang.pdf
12612,2107.06808,PIC_Verify_stage3.pdf
12613,2107.06808,PIC_CSCfinal.pdf
12614,2107.06808,PIC_exrain100l.pdf
12615,2107.06808,PIC_exrain1400.pdf
12616,2107.06808,PIC_htodense.pdf
12617,2107.06808,PIC_ltospa.pdf
12618,2107.06808,PIC_Verify_CSC2.pdf
12619,2107.06808,PIC_ltompidmist.pdf
12620,1505.00468,figures_teaser_v2.pdf
12621,1505.00468,figures_abstract_examples-compressed.pdf
12622,1505.00468,figures_coco_examples-compressed.pdf
12623,1505.00468,figures_figure_02-compressed.pdf
12624,1904.01782,latex_CAGlow_plus_new.pdf
12625,1904.01782,latex_yaw_bright_new.pdf
12626,1904.01782,latex_Glow_plus_new.pdf
12627,1912.07447,motivation.pdf
12628,2104.12123,figures_images_grouped.pdf
12629,1811.11903,figures_VG2.pdf
12630,1811.11903,figures_VG1.pdf
12631,1907.06724,subdivision_mesh.png
12632,1911.06073,detection.pdf
12633,2102.12252,pic_example_LD.pdf
12634,2102.12252,pic_main-detection.pdf
12635,2102.12252,pic_detection.pdf
12636,2102.12252,pic_detection_gfocal95.pdf
12637,2102.12252,pic_main-detection_ld2.pdf
12638,2102.12252,pic_example_LD95.pdf
12639,2102.12252,pic_detection_gfocal.pdf
12640,2102.12252,pic_main-detection_gfocal2.pdf
12641,2102.12252,pic_detection_ld95.pdf
12642,2102.12252,pic_main-detection_gfocal.pdf
12643,2102.12252,pic_example_gfocal95.pdf
12644,2102.12252,pic_ambiguous_person.pdf
12645,2102.12252,pic_detection_ld.pdf
12646,2102.12252,pic_ambiguous_elephant.pdf
12647,2102.12252,pic_main-detection_ld.pdf
12648,2102.12252,pic_example_gfocal.pdf
12649,2102.12252,pic_ambiguous.pdf
12650,1811.03691,Figs_sample_imgs.pdf
12651,1703.04559,superpixelseg_6_pn_streaks.png
12652,2202.13687,0.png
12653,1803.07452,image2.png
12654,2110.10403,wacv_fig2.pdf
12655,2102.00079,figures_CAMBI_maps.pdf
12656,1902.09103,pics_threshold_mask.pdf
12657,2107.03008,Fig2.png
12658,2106.14166,fig_3D_qual_3_r.pdf
12659,2106.14166,fig_qual_preseg_2.pdf
12660,2106.14166,fig_teaser_new2.pdf
12661,2106.14166,fig_3D_qual_3_l.pdf
12662,1710.09289,figures_seg_sa.pdf
12663,1710.09289,figures_seg_la_4ch.pdf
12664,1710.09289,figures_seg_results.pdf
12665,1710.09289,figures_seg_others.pdf
12666,1710.09289,figures_seg_la_2ch.pdf
12667,2110.08578,caption1.png
12668,2110.08578,caption2.png
12669,2110.08578,caption5.png
12670,2110.08578,caption.png
12671,2110.08578,caption4.png
12672,2110.08578,caption3.png
12673,1910.09185,fig_fig1.pdf
12674,2003.00867,falselygenerated.pdf
12675,2003.00867,textureSGTA00552.png
12676,2003.00867,textureSGTA00396.png
12677,2003.00867,DRPC_comparison3.pdf
12678,2003.00867,stylized_images.pdf
12679,1711.08389,failure_cases.pdf
12680,1712.03474,res_heatmap_inter.png
12681,1712.03474,res_heatmap_inter_mpie.png
12682,1712.03474,oulu_res_076.png
12683,1712.03474,res_syn_oulu_v2_re.png
12684,1704.07085,images_figure6_b.pdf
12685,1704.07085,images_figure8.pdf
12686,1704.07085,images_figure8_b.pdf
12687,1511.06394,compressedJPG_fig1.pdf
12688,1511.06394,compressedJPG_fig5.pdf
12689,1511.06394,compressedJPG_fig3.pdf
12690,2107.03172,figures_fig_vis_realworld.pdf
12691,2107.03172,figures_fig_participants.pdf
12692,2107.03172,figures_fig_hololens.pdf
12693,2107.03172,figures_fig_vis_testset.pdf
12694,2110.08858,figure2.pdf
12695,1711.10388,figs_3DSeg3.pdf
12696,1711.10388,figs_robust_test_views2.pdf
12697,1711.10388,figs_ct-fashion-mnist.pdf
12698,1711.10388,figs_3DSeg2.pdf
12699,1711.10388,figs_failure_ctgen.pdf
12700,1711.10388,figs_confidence.pdf
12701,1711.10388,figs_3Dseg.pdf
12702,1711.10388,figs_missing_views.pdf
12703,1701.00352,car.png
12704,1701.00352,2008_000661_img.png
12705,1701.00352,camfigure.pdf
12706,1701.00352,2011_000566_img.png
12707,1701.00352,motorbike.png
12708,2102.06591,benchmark_2.pdf
12709,2102.06591,benchmark_3.pdf
12710,2102.06591,benchmark_1.pdf
12711,2104.14528,figs_fig12.pdf
12712,2003.00547,toy.pdf
12713,1506.01151,car_bw_alexcat_layer_pool5_cat_embeding_0_1.png
12714,1803.09867,allvisual.pdf
12715,1705.06011,images_figure8_figure8_a.pdf
12716,1705.06011,images_figure10_figure10_b.pdf
12717,1705.06011,images_figure10_figure10_a.pdf
12718,1705.06011,images_figure8_figure8_b.pdf
12719,1709.00382,figures_HGG2.pdf
12720,1709.00382,figures_LGG2.pdf
12721,2102.00097,fig4.png
12722,2102.00097,fig3.png
12723,2102.00097,fig1.png
12724,2104.06697,assets_figi.pdf
12725,2104.06697,assets_fig6.pdf
12726,2104.06697,assets_figc.pdf
12727,2104.06697,assets_figh.pdf
12728,2104.06697,assets_fig5.pdf
12729,2106.06237,fig1.pdf
12730,2005.10329,images_attr_invert.pdf
12731,1711.02037,images_mnist_randHALS.pdf
12732,1711.02037,images_eigenfaces_fastHALS.pdf
12733,1711.02037,images_hyper_fastHALS.pdf
12734,1711.02037,images_hyper_randHALS.pdf
12735,1711.02037,images_mnist_fastHALS.pdf
12736,1711.02037,images_eigenfaces_randHALS.pdf
12737,1711.02037,images_mnist_pca.pdf
12738,2105.07797,fig_input.png
12739,2105.07797,figure_sal_comp.png
12740,2106.08322,viz.png
12741,2002.07136,fig-tex_fig-pdf_fmaps.pdf
12742,1905.04804,images_vid_ins_seg.pdf
12743,1905.04804,images_factor.pdf
12744,1905.04804,images_sample.pdf
12745,1712.01337,mesh_result3.pdf
12746,1811.11389,figures_compare_results.pdf
12747,1811.11389,figures_diverse_results.pdf
12748,1810.10289,figureres.png
12749,2103.11322,Figs_new_encodings.pdf
12750,2103.11322,Figs_teaser_2.pdf
12751,2101.11782,figures_vis_pss_6.pdf
12752,2101.11782,figures_vis_fcos_5.pdf
12753,2101.11782,figures_vis_image.pdf
12754,2101.11782,figures_vis_pss_7.pdf
12755,2101.11782,figures_vis_fcos_6.pdf
12756,2101.11782,figures_vis_fcos_7.pdf
12757,2101.11782,figures_vis_pss_5.pdf
12758,1812.02475,Google_OCR_Results.png
12759,1812.02475,12_Results_All.png
12760,2202.03548,figures_datasetnaina2.pdf
12761,2202.03548,figures_arrownainadiagram.pdf
12762,2202.03548,figures_datasetnaina1.pdf
12763,2202.03548,figures_arrownainadiagram3.pdf
12764,2202.03548,figures_result.pdf
12765,1901.08204,train_data.pdf
12766,1901.08204,template_binary.pdf
12767,1901.08204,how_to_get.pdf
12768,1906.01466,results_scene2machine.pdf
12769,1906.01466,scene_hw_2machine.pdf
12770,1906.01466,content_augmentation.pdf
12771,1906.01466,end2end_training.pdf
12772,1906.01466,results_scene_text.pdf
12773,1906.01466,weighted_styles.pdf
12774,1906.01466,results_handwritten2machine.pdf
12775,1906.01466,results_scene_all.pdf
12776,1906.01466,weighted_styles_5steps.pdf
12777,1906.01466,results_machine_text.pdf
12778,1906.01466,results_machine2scene.pdf
12779,1806.04284,eps_im-316298162_895.pdf
12780,1806.04284,eps_im_316298162_895.pdf
12781,1806.04284,eps_failed_examples.pdf
12782,1704.03489,Fig_Fig_Eval_Reconst_PureRotation.pdf
12783,1704.03489,Fig_Fig_Eval_SemanticFusion.pdf
12784,1704.03489,Fig_Fig_Teaser.pdf
12785,1909.12922,Fig3_ResultsOnBoneSuppression.pdf
12786,1909.12922,Fig4_ModulateComponents_WeaklySupervisedResults.pdf
12787,2011.10697,refinement_output_2.png
12788,2011.10697,mtl_output.png
12789,2011.10697,mtl_output_2.png
12790,2011.10697,refinement_output.png
12791,1712.01924,gfx_rgb_qual_compare.pdf
12792,1712.01924,gfx_Teaser.pdf
12793,1712.01924,gfx_rgbd_qual_good.pdf
12794,1712.01924,gfx_rgbd_qual.pdf
12795,1712.01924,gfx_qual_rgb_5_10.pdf
12796,1910.03472,failure_acc_bpg.pdf
12797,2008.05861,figs_tease.pdf
12798,2008.05861,figs_attention.pdf
12799,2008.05861,figs_att_eccv.pdf
12800,2008.05861,figs_att.pdf
12801,2003.12125,latex_images_synthetic_comparison_example.pdf
12802,2003.12125,latex_images_results.pdf
12803,1701.02258,Fig_muufl.pdf
12804,1711.08879,figure2.pdf
12805,2003.00397,floorplan_ours_138.png
12806,2003.00397,floorplan-gt_fang_161.png
12807,2003.00397,more_comparison_lctgan.pdf
12808,2003.00397,3d_house_example.pdf
12809,2003.00397,texture_quality_comparison.pdf
12810,1705.06755,realrecoverynew.pdf
12811,1705.06755,msibandstrawberriesnew.pdf
12812,1705.06755,msirecoverynew2.pdf
12813,1705.06755,recoverFacefinalnew.pdf
12814,1709.06054,R1.pdf
12815,1709.06054,tex - arXiv.pdf
12816,1709.06054,tex - arXiv.pdf
12817,1709.06054,tex - arXiv.pdf
12818,1709.06054,R1.pdf
12819,1709.06054,R1.pdf
12820,1907.00831,gist_road1.png
12821,1907.00831,qual3.pdf
12822,1907.00831,fail_b.png
12823,1907.00831,qual2.pdf
12824,1907.00831,activation1.pdf
12825,1907.00831,activation2.pdf
12826,1907.00831,fail_a.png
12827,1907.00831,gist_road3.png
12828,1907.00831,qual1.pdf
12829,1907.00831,parkinglot1_5fps.png
12830,1907.00831,gist_student_union_side2.png
12831,2006.01888,figures_Example-1.pdf
12832,2110.12509,2-eps-converted-to.pdf
12833,2110.12509,3.pdf
12834,1909.10341,training.pdf
12835,1909.10341,results.pdf
12836,2202.03868,classification_tasks.png
12837,2108.08653,qualitative.pdf
12838,2112.08605,frequency_phase.pdf
12839,1808.02559,pictures_curated_ret5.pdf
12840,1808.02559,pictures_curated_ret_msrvtt3.pdf
12841,1808.02559,pictures_curated_ret_neg3.pdf
12842,1808.02559,pictures_curated_ret2.pdf
12843,1808.02559,pictures_jst_figure.pdf
12844,1808.02559,pictures_curated_ret_neg1.pdf
12845,1808.02559,pictures_retrieval_samples_cvpr.pdf
12846,2201.04494,figs_Fig7.pdf
12847,2201.04494,figs_Fig4.pdf
12848,2201.04494,figs_Fig3.pdf
12849,2201.04494,figs_Fig5.pdf
12850,2101.05036,pdf_qualitative_RCNN-ES-Dets.pdf
12851,2101.05036,pdf_qualitative_DETR-ES-Dets.pdf
12852,2101.05036,pdf_iou_training.pdf
12853,2101.05036,pdf_qualitative_RCNN-DMM-Dets.pdf
12854,2101.05036,pdf_qualitative_DETR-DMM-Dets.pdf
12855,2101.05036,pdf_qualitative_DETR-NLL-Dets.pdf
12856,2101.05036,pdf_qualitative_RCNN-NLL-Dets.pdf
12857,2202.09715,sunrgbd_detect1.pdf
12858,2202.09715,MLCVNet_appendix.pdf
12859,2202.09715,scannet_detect2.pdf
12860,2202.09715,scannet_detect1.pdf
12861,1604.04808,images_madlibs_bad.pdf
12862,1604.04808,images_mil_results_good.pdf
12863,1604.04808,images_madlibs_good_2.pdf
12864,2001.04928,figs_cluster_error_cuhk.pdf
12865,2001.04928,figs_cluster_error_market.pdf
12866,1505.00256,figures_approaches.pdf
12867,2111.13824,attn2.pdf
12868,2112.00216,qual1.pdf
12869,2112.00216,qual.pdf
12870,2108.02574,Fig25b.png
12871,2108.02574,Fig31b.png
12872,2108.02574,Fig34b.png
12873,2112.02522,img_ch6_PrototypeResultsVC.pdf
12874,2112.02522,img_ch6_Vid_vdp_res2.pdf
12875,2112.02522,img_BinaryPatternDistanceFromImagingSensor_2.pdf
12876,2112.02522,img_ch6_video_results_2.pdf
12877,2112.02522,img_ch6_video_results_4.pdf
12878,2112.02522,img_ch6_video_results_1.pdf
12879,2112.02522,img_ch6_Vid_vdp_res1.pdf
12880,2112.02522,img_ch6_ch6_PrototypeResultsVC.pdf
12881,1306.0152,fig-kernels2-random.pdf
12882,1306.0152,fig-kernels2-full.pdf
12883,2012.06985,vis_results1.pdf
12884,2012.06985,vis_results.pdf
12885,2005.05528,figs_Figure13.pdf
12886,2005.05528,figs_Figure04.pdf
12887,2005.05528,figs_Figure12.pdf
12888,2005.05528,figs_Figure05.pdf
12889,2005.05528,figs_Figure8.pdf
12890,2005.05528,figs_Figure9.pdf
12891,1705.01861,fig1-splash.pdf
12892,1705.01861,fig3-regressed-tubelets.pdf
12893,1705.01861,fig4-tubelet-examples.pdf
12894,2006.06628,AMS_arXiv_v2_final _figures_figure1_v8.pdf
12895,2006.06628,figures_figure1_v8.pdf
12896,1901.07474,frontFigure3.png
12897,1901.07474,DeepAlgorithms-MTCT.png
12898,1907.01203,figures_visual_res.pdf
12899,2005.13888,figs_tsfa.pdf
12900,2005.13888,figs_add_features.pdf
12901,2106.05458,seg_diff_b1.png
12902,2106.05458,seg_diff_c1.png
12903,2106.05458,fig1_1.png
